"stockid","stocklong","assessid","method","country","region","area","species","comm_name","nyr","yr1","yr2","ssb_units","r_units","tb_units","catch_units","catch_use","r_age_yr","type","class","order","family","linf_cm","k","winf_g","tmax_yr","tmat_yr","m","lmat_cm","sst_c_avg","sst_c_trend","sst_c_cv","alpha","beta","sigmaR","theta","alpha_se","beta_se","sigmaR_se","theta_se","alpha_lo","beta_lo","sigmaR_lo","theta_lo","alpha_hi","beta_hi","sigmaR_hi","theta_hi","theta_sig","lcolor","pcolor"
"SCMPMB","Scampi Mernoo Bank","NIWA-SCMPMB-1989-2014-FU","CASAL","New Zealand","New Zealand","Mernoo Bank","Metanephrops challengeri","Scampi",25,1989,2013,"MT","E00",NA,"MT","TC",NA,"invert","Malacostraca","Decapoda","Nephropidae",NA,NA,NA,NA,NA,NA,NA,11.8716365610926,0.00215448879841698,0.0300821666351973,0.660199037831313,0.436715045593388,0.722404360009781,-0.0990109374873547,0.320944151324788,0.151253422249493,0.102728151242279,0.24159273199843,0.0311485012347288,0.140258337984382,0.521057183574914,-0.572532692204278,1.2892495744279,0.733171753202395,0.923751536444648,0.374510817229569,"none","grey60","black"
"SCMPWHB","Scampi Wairapa/Hawke Bay","NIWA-SCMPWHB-1985-2012-FU","CASAL","New Zealand","New Zealand","Wairarapa/Hawke Bay","Metanephrops challengeri","Scampi",27,1985,2011,"MT","E00",NA,"MT","TC",NA,"invert","Malacostraca","Decapoda","Nephropidae",NA,NA,NA,NA,NA,NA,NA,16.4811616732617,0.0186683617516536,0.0264994706941135,0.904615510327791,0.43900909114623,0.662787516760168,0.0884648660342583,0.387404759852401,0.147164879908483,0.0908025707800746,0.233606613042888,0.145302181017084,0.150565926525604,0.484814478031221,-0.369404095529802,1.6639288396385,0.727452255766857,0.840760555489114,0.546333827598319,"none","grey60","black"
"SCUPNWATLC","Scup Atlantic Coast","NEFSC-SCUPNWATLC-1984-2014-SISIMP2016","ASAP","USA","US East Coast","Northwestern Atlantic Coast","Stenotomus chrysops","Scup",31,1984,2014,"MT","E00",NA,"MT","TL",0,"fish","Actinopterygii","Perciformes","Sparidae",45.4645088856504,0.204557152134464,1265.23191518146,14.3400426766328,3.38134073408939,0.340476988834111,23.9884786915397,14.0076149458355,0.0337178283316167,0.0377820119255966,15.9181998185484,1.26764832822872,0.424833951576124,0.164200450428586,1.89074665969655,0.0958775199459536,0.0547008315747314,0.161632206999797,12.2123363655431,1.07972838913465,0.31762032168965,-0.152598675291016,19.6240632715536,1.45556826732279,0.532047581462598,0.480999576148189,"none","grey60","black"
"SDOGBLKGSA29","Spiny Dogfish Black Sea","STECF-SDOGBLKGSA29-1989-2014-OSIO","XSA","multinational","Mediterranean-Black Sea","Black Sea","Squalus acanthias","Spiny dogfish",26,1989,2014,"MT","E00",NA,"MT","TC",NA,"fish","Elasmobranchii","Squaliformes","Squalidae",115.791855853513,0.0783461431207337,5698.88324453641,24.7080052503071,13.8916022162684,0.14385276637056,74.8314740486167,15.376952855876,0.0545462760299139,0.0371234863992901,1.26056308722363,0.145706640314495,0.450119925775326,-0.0174374026400964,0.185551801477778,0.114945323835579,0.0631371226266368,0.176172185782724,0.896881556327189,-0.0795861944032409,0.326371165427118,-0.362734886774235,1.62424461812008,0.370999475032231,0.573868686123534,0.327860081494042,"none","grey60","black"
"SEELNSSA1","Sand eel SA 1","HAWG-SEELNSSA1-1983-2016-ICESIMP2016","Unknown","multinational","European Union","Sandeel Area 1","Ammodytes marinus","Sand eel",34,1983,2016,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Perciformes","Ammodytidae",18.4759286853602,0.494087586086169,20.8016530824368,8.067236814904,2.07156262884164,0.907338703607045,11.7015348426525,10.2106523130258,0.0365445516057568,0.0511155993154533,1.95054090206246,0.50665656319118,0.808430343659713,-0.178990713454709,0.550484393570071,0.153212790287607,0.0990901034110237,0.214985044565742,0.871591490665123,0.206359494227471,0.614213740974107,-0.600361400803563,3.0294903134598,0.806953632154889,1.00264694634532,0.242379973894144,"none","grey60","black"
"SEELNSSA2","Sand eel SA 2","HAWG-SEELNSSA2-1983-2016-ICESIMP2016","Unknown","multinational","European Union","Sandeel Area 2","Ammodytes marinus","Sand eel",34,1983,2016,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Perciformes","Ammodytidae",18.4759286853602,0.494087586086169,20.8016530824368,8.067236814904,2.07156262884164,0.907338703607045,11.7015348426525,10.2106523130258,0.0365445516057568,0.0511155993154533,1.30726994508886,0.380887710773565,0.908138374741492,-0.238775699523166,0.468526639616203,0.166110027604445,0.111866888279326,0.221740937221028,0.388957731441098,0.0553120566688526,0.688879273714013,-0.67338793647638,2.22558215873662,0.706463364878278,1.12739747576897,0.195836537430049,"none","grey60","black"
"SEELNSSA3","Sand eel SA 3","HAWG-SEELNSSA3-1983-2016-ICESIMP2016","Unknown","multinational","European Union","Sandeel Area 3","Ammodytes marinus","Sand eel",34,1983,2016,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Perciformes","Ammodytidae",18.4759286853602,0.494087586086169,20.8016530824368,8.067236814904,2.07156262884164,0.907338703607045,11.7015348426525,10.2106523130258,0.0365445516057568,0.0511155993154533,1.4982129211817,0.508785836719047,0.987013995709033,-0.215959152647943,0.507907026670758,0.176113234831125,0.121268741739464,0.224088607444211,0.502715148907016,0.163603896450042,0.749327261899684,-0.655172823238597,2.49371069345639,0.853967776988052,1.22470072951838,0.223254517942712,"none","grey60","black"
"SFLOUNMATLC","Summer flounder Mid-Atlantic Coast","NEFSC-SFLOUNMATLC-1982-2014-SISIMP2016","ASAP","USA","US East Coast","Mid-Atlantic Coast","Paralichthys dentatus","Summer flounder",33,1982,2014,"MT","E00",NA,"MT","TL",0,"fish","Actinopterygii","Pleuronectiformes","Paralichthyidae",109.053639387743,0.352670108976995,5761.80798073323,5.01116710456331,0.71962113015967,0.66081362399326,27.6503704018079,16.906190689549,0.0184217242286405,0.0227983613191497,6.03419185302086,0.593157955482851,0.343170259150229,-0.00229753050166087,0.872474050252715,0.0651214536662698,0.0426211065264341,0.147883822561593,4.32414271452554,0.465519906296962,0.259632890358418,-0.292149822722383,7.74424099151618,0.72079600466874,0.426707627942039,0.287554761719061,"none","grey60","black"
"SILVERFISHSE","Silverfish Southeast Australia","CSIRO-SILVERFISHSE-1980-2014-MOESENEDER","SS3","Australia","Australia","Southeast Australia","Seriolella punctata","Silverfish",35,1980,2014,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Perciformes","Centrolophidae",55.8613545144179,0.288713529850436,1949.37894670168,13.5555009639592,3.21420030567641,0.401299105334464,33.0221734628815,15.7145693844588,0.0151527708816872,0.0198478157556148,0.882398269411357,0.15312443130144,0.513329139772893,0.170699757867615,0.263777548907968,0.0917378684506223,0.0619314115942386,0.210572187741066,0.36539427355174,-0.02668179086178,0.391943573048185,-0.242021730104874,1.39940226527097,0.332930653464659,0.6347147064976,0.583421245840103,"none","grey60","black"
"SKJCWPAC","Skipjack tuna Central Western Pacific","SPC-SKJCWPAC-1950-2015-PONS","Unknown","multinational","Pacific Ocean","Central Western Pacific Ocean","Katsuwonus pelamis","Skipjack tuna",44,1972,2015,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Perciformes","Scombridae",89.8745922758072,0.531737533813128,7515.68708074447,7.70796653754798,2.19445609075614,0.91821071796981,50.5704834690671,24.2798828671686,0.0166329526279404,0.00966569079520099,1.19844041682989,0.0995603677416995,0.200245489927749,0.534196231574763,0.250566201714136,0.0309443664225138,0.0218404679505087,0.122797050282867,0.707330661470184,0.0389094095535724,0.157438172744752,0.293514013020343,1.6895501721896,0.160211325929827,0.243052807110746,0.774878450129183,"positive","blue","blue"
"SNOWCRABBS","Snow crab Bering Sea","AFSC-SNOWCRABBS-1979-2015-SISIMP2016","Unknown","USA","US Alaska","Bering Sea","Chionoecetes opilio","Snow crab",36,1980,2015,"MT","E00","MT","MT","TC",NA,"invert","Malacostraca","Decapoda","Oregoniidae",NA,NA,NA,NA,NA,NA,NA,3.73197757003101,0.00944478764891724,0.138226294692008,2.08034515739161,0.580416250648707,0.897808627890515,-0.0184746167290059,1.13302187245756,0.154141871711948,0.10615834681473,0.207876560368177,-0.140377712625205,0.278298182093289,0.689738268133645,-0.425912675050632,4.30106802740842,0.882534319204125,1.10587898764739,0.38896344159262,"none","grey60","black"
"SOLECS","Common sole Celtic Sea","WGCSE-SOLECS-1970-2016-ICESIMP2016","Unknown","multinational","European Union","Celtic Sea","Solea solea","Common sole",45,1971,2015,"MT","E00","MT","MT","TL",1,"fish","Actinopterygii","Pleuronectiformes","Soleidae",36.2397827631482,0.323983511968825,443.583893002048,11.8508179588208,1.54307849952347,0.285008417984232,19.2558493307308,12.3756792006669,0.023030605241936,0.0346412777271283,2.45016583995398,0.380890406668817,0.385005782690737,0.2641191225277,0.440095419348619,0.0604613697108264,0.0410488283834768,0.128140394096136,1.58757881803068,0.262386122035597,0.304550079059123,0.0129639500992731,3.31275286187727,0.499394691302037,0.465461486322352,0.515274294956127,"positive","blue","blue"
"SOLEIS","Common sole Irish Sea","WGCSE-SOLEIS-1968-2016-ICESIMP2016","Unknown","multinational","European Union","Irish Sea","Solea solea","Common sole",45,1970,2014,"MT","E00","MT","MT","TL",2,"fish","Actinopterygii","Pleuronectiformes","Soleidae",36.2397827631482,0.323983511968825,443.583893002048,11.8508179588208,1.54307849952347,0.285008417984232,19.2558493307308,11.0824791563882,0.0249585038182712,0.0419390836295318,0.509462673133903,2.03343623480518e-10,0.610778182786862,0.124972316441936,0.0505795094739195,9.7983437055432e-06,0.064801796958726,0.163023226989311,0.410326834565021,-1.92045503192412e-05,0.483766660747759,-0.194553208457113,0.608598511702786,1.92049570064882e-05,0.737789704825965,0.444497841340986,"none","grey60","black"
"SOLENS","Common sole North Sea","WGNSSK-SOLENS-1956-2016-ICESIMP2016","Unknown","multinational","European Union","North Sea","Solea solea","Common sole",59,1957,2015,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Pleuronectiformes","Soleidae",36.2397827631482,0.323983511968825,443.583893002048,11.8508179588208,1.54307849952347,0.285008417984232,19.2558493307308,9.96905974437122,0.018327982551709,0.0523506721235392,2.07720468519664,0.575292733174572,0.766226611524672,-0.123323701097543,0.531981763519225,0.102473848215736,0.0708924106217253,0.162922634235793,1.03452042869896,0.37444399067173,0.627277486706091,-0.442652064199697,3.11988894169432,0.776141475677414,0.905175736343254,0.196004662004612,"none","grey60","black"
"SOLEVIId","Common sole ICES VIId","WGNSSK-SOLEVIId-1981-2016-ICESIMP2016","Unknown","multinational","European Union","Eastern English Channel","Solea solea","Common sole",34,1982,2015,"MT","E00","MT","MT","TL",1,"fish","Actinopterygii","Pleuronectiformes","Soleidae",36.2397827631482,0.323983511968825,443.583893002048,11.8508179588208,1.54307849952347,0.285008417984232,19.2558493307308,12.6986141758807,0.0355000028823927,0.0438747847507072,2.02606868915408,0.250179273658553,0.367186133032057,0.14230243942989,0.796188522947227,0.0640991718899199,0.0450685777201796,0.106889015550922,0.465539184177516,0.12454489675431,0.278851720700505,-0.0672000310499173,3.58659819413065,0.375813650562796,0.455520545363609,0.351804909909698,"none","grey60","black"
"SOLEVIIe","Common sole Western English Channel","WGCSE-SOLEVIIe-1967-2016-ICESIMP2016","Unknown","multinational","European Union","Western English Channel","Solea solea","Common sole",46,1969,2014,"MT","E00","MT","MT","TL",2,"fish","Actinopterygii","Pleuronectiformes","Soleidae",36.2397827631482,0.323983511968825,443.583893002048,11.8508179588208,1.54307849952347,0.285008417984232,19.2558493307308,12.51654119768,0.0242438390083676,0.0368019292465085,0.901942539967949,0.067126892187314,0.268576734536699,0.124639115368554,0.190809028426026,0.0419172200686197,0.0282705249174594,0.0870914843375718,0.527956844252939,-0.0150308591471807,0.213166505698478,-0.0460601939330865,1.27592823568296,0.149284643521809,0.323986963374919,0.295338424670195,"none","grey60","black"
"SOUTHHAKECH","Southern hake Chile","IFOPCH-SOUTHHAKECH-1977-2015-PARMA","unknown","Chile","South America","Central-Southern Chile","Merluccius australis","Southern hake",38,1977,2014,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Gadiformes","Merlucciidae",103.577277191365,0.177347742748667,9506.96214714686,24.9855689287196,7.29804604020557,0.233194925626374,69.8395185665612,12.9468412604064,-0.00262924660540496,0.016749612302632,3.3621767560442,0.239148822988449,0.180095828181798,0.0049924510726151,0.232159452098332,0.0297485180028775,0.020840187499606,0.123706745840522,2.90714422993147,0.180841727702809,0.13924906068257,-0.237472770774807,3.81720928215693,0.297455918274089,0.220942595681025,0.247457672920037,"none","grey60","black"
"SOUTHHAKECR","Southern hake Chatham Rise","NIWA-SOUTHHAKECR-1974-2012-FU","CASAL","New Zealand","New Zealand","Chatham Rise","Merluccius australis","Southern hake",38,1974,2011,"MT","E00",NA,"MT","TC",NA,"fish","Actinopterygii","Gadiformes","Merlucciidae",103.577277191365,0.177347742748667,9506.96214714686,24.9855689287196,7.29804604020557,0.233194925626374,69.8395185665612,13.5718952392862,0.00490728553592157,0.0269574332490147,0.911161228014669,0.107364980938446,0.445630580509515,-0.213225009425549,0.230173364565654,0.074033605158014,0.0516823654989501,0.166836145061767,0.460021433465987,-0.0377408851712611,0.344333144131573,-0.540223853746611,1.36230102256335,0.252470847048154,0.546928016887458,0.113773834895514,"none","grey60","black"
"SOUTHHAKESA","Southern hake Sub-Antarctic","NIWA-SOUTHHAKESA-1974-2014-FU","CASAL","New Zealand","New Zealand","Sub-Antarctic","Merluccius australis","Southern hake",40,1974,2013,"MT","E00",NA,"MT","TC",NA,"fish","Actinopterygii","Gadiformes","Merlucciidae",103.577277191365,0.177347742748667,9506.96214714686,24.9855689287196,7.29804604020557,0.233194925626374,69.8395185665612,9.43511803605736,-0.00400963181320372,0.0315663211931242,0.734466708111234,0.0696457522573694,0.342854736186597,-0.00597936935661946,0.330952049776895,0.0766639018338612,0.0532885614962456,0.190986494863837,0.0858006905485186,-0.0806154953369985,0.238409155653956,-0.380312899289739,1.38313272567395,0.219906999851737,0.447300316719239,0.3683541605765,"none","grey60","black"
"SOUTHHAKEWCSI","Southern hake West Coast South Island","NIWA-SOUTHHAKEWCSI-1973-2012-FU","CASAL","New Zealand","New Zealand","West Coast South Island","Merluccius australis","Southern hake",38,1973,2010,"MT","E00",NA,"MT","TC",NA,"fish","Actinopterygii","Gadiformes","Merlucciidae",103.577277191365,0.177347742748667,9506.96214714686,24.9855689287196,7.29804604020557,0.233194925626374,69.8395185665612,15.0609112945996,0.0125533862559484,0.0323554984138629,2.53026020605956,0.309646099879771,0.383757512718596,-0.23775093941671,0.508761182776783,0.0641459149849082,0.0445707483654586,0.120441986265348,1.53308828781707,0.183920106509351,0.296398845922297,-0.473817232496792,3.52743212430205,0.435372093250191,0.471116179514895,-0.00168464633662807,"negative","red","red"
"SPANMACKGM","Spanish mackerel Gulf of Mexico","SEFSC-SPANMACKGM-1886-2011-HIVELY","SS3","USA","US Southeast and Gulf","Gulf of Mexico","Scomberomorus maculatus","Spanish mackerel",126,1886,2011,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Perciformes","Scombridae",133.499634676462,0.280843238641229,4534.91405791835,11.082954787105,2.38433548739374,0.373894521460108,57.2162336164807,24.3098350077057,0.0134534935016679,0.0110947284941257,2.32351127742523,0.235549361522324,0.297545556635201,0.118899218188432,0.490255493430034,0.0578130795859473,0.0401518012637578,0.17241909854493,1.36261051030236,0.122235725533867,0.218848026158235,-0.21904221495963,3.2844120445481,0.34886299751078,0.376243087112166,0.456840651336494,"none","grey60","black"
"SPHAKECH","South Pacific Hake Chile","IFOPCH-SPHAKECH-1940-2015-TASCHERI","unknown","Chile","South America","Central-Southern Chile","Merluccius gayi gayi","South pacific hake",74,1940,2013,"MT","E00","MT","MT","TL",2,"fish","Actinopterygii","Gadiformes","Merlucciidae",73.1634514928601,0.212557916914381,6074.49819741521,13.4672900649744,4.05038501325751,0.40266953125325,41.9409854114579,12.8524029896245,0.00721664212491284,0.0211331834623239,5.77260907129749,0.55804303019644,0.261186858698807,0.113262416623438,0.443841058841679,0.0389686283531295,0.0265793897115745,0.129115041365625,4.9026805959678,0.481664518624307,0.209091254864121,-0.139803064453188,6.64253754662718,0.634421541768574,0.313282462533493,0.366327897700064,"none","grey60","black"
"SPRAT22-32","Sprat ICES Baltic Areas 22-32","WGBFAS-SPRAT22-32-1973-2016-ICESIMP2016","Unknown","multinational","European Union","Baltic Areas 22-32","Sprattus sprattus","Sprat",42,1974,2015,"MT","E00","MT","MT","TC",1,"fish","Actinopterygii","Clupeiformes","Clupeidae",14.7350873778496,0.503824181726176,29.2096102129604,6.82633746297437,2.10759531340455,0.650798133846872,10.6499296593162,7.79142917366464,0.0384260882604904,0.0820363063604673,1.20475769055407,0.290232932020628,0.619736935112493,0.429091348626594,0.307265932504895,0.0995654038002981,0.0690245747789631,0.140306583765815,0.60251646284448,0.0950847405720439,0.484448768545726,0.154090444445598,1.80699891826367,0.485381123469212,0.755025101679261,0.704092252807591,"positive","blue","blue"
"SPRATNS","Sprat North Sea","HAWG-SPRATNS-1974-2016-ICESIMP2016","Unknown","multinational","European Union","North Sea","Sprattus sprattus","Sprat",43,1974,2016,"MT","E00","MT","MT","TL",0,"fish","Actinopterygii","Clupeiformes","Clupeidae",14.7350873778496,0.503824181726176,29.2096102129604,6.82633746297437,2.10759531340455,0.650798133846872,10.6499296593162,10.0816925549086,0.0316146006949693,0.055005326345964,1.94520646769296,0.254923553308009,0.541320083107345,-0.194459594270483,0.325079862763357,0.0858805182174773,0.058940117129191,0.137447910045066,1.30804993667679,0.0865977376017537,0.425797453534131,-0.463857497958812,2.58236299870914,0.423249369014265,0.656842712680559,0.0749383094178463,"none","grey60","black"
"SPRBLKGSA29","Sprat Black Sea","STECF-SPRBLKGSA29-1995-2014-OSIO","ICA","multinational","Mediterranean-Black Sea","Black Sea","Sprattus sprattus","Sprat",20,1995,2014,"MT","E00",NA,"MT","TC",NA,"fish","Actinopterygii","Clupeiformes","Clupeidae",14.7350873778496,0.503824181726176,29.2096102129604,6.82633746297437,2.10759531340455,0.650798133846872,10.6499296593162,15.5790789615927,0.0405571771512716,0.0295471053416541,2.39459074852418,0.296450222206306,0.255248335370097,0.323633561493368,0.405170106492984,0.0615320124284953,0.0416013056219779,0.123855357737378,1.60045733979793,0.175847477846455,0.17370977635102,0.0808770603281076,3.18872415725042,0.417052966566157,0.336786894389174,0.566390062658629,"positive","blue","blue"
"SSLOBSTERSASC","Southern spiny lobster South Africa South coast","MARAM-SSLOBSTERSASC-1973-2014-Johnston","ASPM","South Africa","South Africa","South Africa South coast","Palinurus gilchristi","Southern spiny lobster",42,1973,2014,"MT","E00","MT","MT","TC",NA,"invert","Malacostraca","Decapoda","Palinuridae",NA,NA,NA,NA,NA,NA,NA,19.4280142715999,0.0116893295607709,0.0126279705902553,1.43694926887961,0.380606784369709,0.541162548209685,0.113201954486187,0.332504555111364,0.0928958736063791,0.0593267636814785,0.242171363427057,0.785240340861335,0.198530872101206,0.424882091393987,-0.361453917830845,2.08865819689788,0.562682696638212,0.657443005025383,0.587857826803219,"none","grey60","black"
"STFLOUNNPCOAST","Starry flounder Northern Pacific Coast","SWFSC-STFLOUNNPCOAST-1970-2005-STANTON","SS2","USA","US West Coast","Northern Pacific Coast","Platichthys stellatus","Starry flounder",36,1970,2005,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Pleuronectiformes","Pleuronectidae",47.7368483082216,0.231737214752866,1426.933770258,17.7657212365296,3.92408112754387,0.238919949652478,27.1401753843926,12.3974886490645,0.0259726529255574,0.0365734448009733,2.32721275121566,1.0099600930332,1.0830478612671,-0.104806866169795,1.33171142601789,0.242359656644505,0.168156348771055,0.253204751918617,-0.282941643779397,0.53493516600997,0.753461417675835,-0.601088179930284,4.93736714621071,1.48498502005643,1.41263430485837,0.391474447590694,"none","grey60","black"
"STFLOUNSPCOAST","Starry flounder Southern Pacific Coast","SWFSC-STFLOUNSPCOAST-1970-2005-STANTON","SS2","USA","US West Coast","Southern Pacific Coast","Platichthys stellatus","Starry flounder",36,1970,2005,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Pleuronectiformes","Pleuronectidae",47.7368483082216,0.231737214752866,1426.933770258,17.7657212365296,3.92408112754387,0.238919949652478,27.1401753843926,13.0503336282302,-0.0117988508894353,0.0364633967435251,4.6618266608959,1.15261811155818,0.848652921650102,-0.0580913914530603,1.71417505456348,0.168963659529896,0.113848268207877,0.227047748040618,1.30204355395147,0.821449338879587,0.625510315962663,-0.503104977612672,8.02160976784032,1.48378688423678,1.07179552733754,0.386922194706552,"none","grey60","black"
"STMARLINWCNPAC","Striped marlin Western and Central North Pacific","ISC-STMARLINWCNPAC-1974-2013-SISIMP2016","SS3","Multinational","Pacific Ocean","Western and Central North Pacific","Kajikia audax","Striped marlin",36,1975,2010,"MT","E00","MT","MT","TC",NA,"fish","Actinopterygii","Perciformes","Istiophoridae",290.667596014044,0.38226274989029,188531.328850632,11.7007667213288,2.79723597536996,0.474555695752946,142.803910617643,22.6459297539914,0.0183825246867945,0.00967812593602641,1.43304015075863,0.339213468155475,0.584791586705933,-0.181957687066467,0.402519995074649,0.110284859090804,0.0697055879352076,0.27211052176684,0.644100960412317,0.123055144337499,0.448168634352927,-0.715294309729474,2.22197934110494,0.555371791973451,0.72141453905894,0.35137893559654,"none","grey60","black"
"STRIPEDBASSGOMCHATT","Striped bass Gulf of Maine / Cape Hatteras","NEFSC-STRIPEDBASSGOMCHATT-1981-2012-HIVELY","SCA","USA","US East Coast","Gulf of Maine / Cape Hatteras","Morone saxatilis","Striped bass",30,1982,2011,"MT","E00",NA,"E00","TC",1,"fish","Actinopterygii","Perciformes","Moronidae",102.425971969124,0.18120220392293,11052.868502679,20.3939803389077,3.91410720992529,0.188686624490056,52.2721295542632,13.5014257693574,0.0177057857643884,0.027939262575056,6.14659497495664,0.710120739870244,0.2730438951434,-0.200805477724446,0.611262637924408,0.0517678275189165,0.0357641238579528,0.124668708336115,4.9485202046248,0.608655797933167,0.202946212381812,-0.445156146063232,7.34466974528848,0.81158568180732,0.343141577904987,0.0435451906143408,"none","grey60","black"
"SWHITSE","School whiting Southeast Australia","CSIRO-SWHITSE-1947-2008-MOESENEDER","SS3","Australia","Australia","Southeast Australia","Sillago flindersi","School whiting",62,1947,2008,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Perciformes","Sillaginidae",24.5070124417809,0.581294128416456,105.370118284843,6.91686593645865,1.65966490171342,0.900239405831671,14.9469552221743,17.0848362257533,0.0114224309234734,0.0139914551905839,2.99499475593682,0.330573735755676,0.287211873953127,0.447002031696124,0.596980512212503,0.0583200470128584,0.0403045444179113,0.199600639986617,1.82491295200031,0.216266443610473,0.208214966894021,0.0557847773223538,4.16507655987332,0.444881027900878,0.366208781012233,0.838219286069894,"positive","blue","blue"
"TANNERCRABBSAI","Tanner crab Bering Sea and Aleutian Islands","AFSC-TANNERCRABBSAI-1965-2015-SISIMP2016","Unknown","USA","US Alaska","Bering Sea and Aleutian Islands","Chionoecetes bairdi","Tanner crab",51,1965,2015,"MT","E00","MT","MT","TC",NA,"invert","Malacostraca","Decapoda","Oregoniidae",NA,NA,NA,NA,NA,NA,NA,4.65119992581494,0.012771511579404,0.133248626635917,1.73703931905685,0.233697416281465,1.0599739847578,-0.00590987456426838,0.407584689827921,0.157638741716232,0.105301313636356,0.193887474866379,0.93817332699413,-0.0752745174823497,0.853583410030546,-0.385929325302371,2.53590531111958,0.542669350045281,1.26636455948506,0.374109576173834,"none","grey60","black"
"TARAKNZ","Tarakihi New Zealand","NIWA-TARAKNZ-1932-2007-CORDUE","CASAL","New Zealand","New Zealand","Sub-Antarctic","Nemadactylus macropterus","Tarakihi",76,1932,2007,"MT","E00",NA,"MT","TC",0,"fish","Actinopterygii","Perciformes","Cheilodactylidae",50.8284003348081,0.170951676095837,1711.66790586874,45.9597573987444,7.46932357745781,0.121238711686577,36.2306567522279,15.0080375812538,0.0189601888942494,0.0335101381669129,4.29187477560272,0.565180701154988,0.417881022073103,0.0945315793990215,1.43678501341214,0.0762999477529767,0.0519706522656104,0.134987085845436,1.47577614931493,0.415632803559153,0.316018543632507,-0.170043108858034,7.10797340189051,0.714728598750822,0.5197435005137,0.359106267656077,"none","grey60","black"
"TIGERFLATSE","Tiger flathead Southeast Australia","CSIRO-TIGERFLATSE-1915-2015-MOESENEDER","SS3","Australia","Australia","Southeast Australia","Platycephalus richardsoni","Tiger flathead",101,1915,2015,"MT","E00","MT","MT","TL",NA,"fish","Actinopterygii","Scorpaeniformes","Platycephalidae",63.973280999205,0.223691470659148,1730.72811630051,12.9312451411764,3.83244240745011,0.361661570898477,34.015932419197,15.8285642279615,0.00960740492065011,0.0194838646911106,2.18912352306419,0.280441832877509,0.323952951402627,0.192761089533891,0.27262049764693,0.0424688072194078,0.026433111353147,0.126949679891758,1.6547873476762,0.19720297072747,0.272144053150458,-0.0560602830539545,2.72345969845217,0.363680695027549,0.375761849654795,0.441582462121737,"none","grey60","black"
"TILEMATLC","Tilefish Mid-Atlantic Coast","NEFSC-TILEMATLC-1915-2012-HIVELY","ASAP","USA","US East Coast","Mid-Atlantic Coast","Lopholatilus chamaeleonticeps","Tilefish",41,1971,2011,"MT","E00",NA,"MT","TL",NA,"fish","Actinopterygii","Perciformes","Malacanthidae",85.7442938626754,0.111114597810614,12196.0993634821,29.5798899464688,7.21091042380135,0.144125944523611,49.8544604757697,14.0939898432755,0.0138715068037732,0.0302363161813263,7.39082264931366,0.913056677581386,0.547443986845687,-0.318296058198582,0.89449130485367,0.0870506701374054,0.0614377154511273,0.169157827166311,5.63761969180046,0.742437364112071,0.427026064561477,-0.649845399444551,9.14402560682685,1.0836759910507,0.667861909129896,0.0132532830473869,"none","grey60","black"
"TREVALLYTRE7","Trevally New Zealand Areas TRE 7","NZMFishINSHOREWG-TREVALLYTRE7-1944-2014-LANGLEY","SS3","New Zealand","New Zealand","New Zealand Areas TRE 7","Pseudocaranx dentex","Trevally",71,1944,2014,"MT","E00","MT","MT","TC",0,"fish","Actinopterygii","Perciformes","Carangidae",49.6955042834279,0.236453180425109,1475.44785441787,11.8216191382236,3.20947146948678,0.505065240264925,26.3479504262412,16.9909182291182,0.0108603854364572,0.0301588321650819,1.09772367932465,0.107218015906425,0.280385970249581,0.258736800127509,0.231201385626389,0.04309599578721,0.0298844707532332,0.0809790884414592,0.64456896349693,0.0227498641634935,0.221812407573244,0.100017786782248,1.55087839515237,0.191686167649357,0.338959532925918,0.417455813472769,"positive","blue","blue"
"TURBLKGSA29","Turbot Black Sea","STECF-TURBLKGSA29-1950-2014-OSIO","SAM","multinational","Mediterranean-Black Sea","Black Sea","Scophthalmus maximus","Turbot",65,1950,2014,"MT","E00",NA,"MT","TC",NA,"fish","Actinopterygii","Pleuronectiformes","Scophthalmidae",55.7991394919355,0.262249922301035,2959.73762986855,15.6499718467707,2.69851400865308,0.348541495037062,26.3065690690716,15.183913421881,0.00813957594980811,0.0327415381082234,2.26953809330427,0.343867992642977,0.622374123624566,0.195435886440504,0.410423215537914,0.0788785379951787,0.0549325531766232,0.139523519627871,1.46510859084996,0.189266058172427,0.514706319398384,-0.0780302120301226,3.07396759575859,0.498469927113527,0.730041927850748,0.46890198491113,"none","grey60","black"
